Date,Open,High,Low,Close,Adj Close,Volume
2022-08-22,"4,195.08","4,195.08","4,129.86","4,137.99","4,137.99","3,907,430,000"
2022-08-19,"4,266.31","4,266.31","4,218.70","4,228.48","4,228.48","3,761,340,000"
2022-08-18,"4,273.13","4,292.53","4,261.98","4,283.74","4,283.74","3,340,330,000"
2022-08-17,"4,280.40","4,302.18","4,253.08","4,274.04","4,274.04","3,885,030,000"
2022-08-16,"4,290.46","4,325.28","4,277.77","4,305.20","4,305.20","4,329,820,000"
2022-08-15,"4,269.37","4,301.79","4,256.90","4,297.14","4,297.14","3,696,830,000"
2022-08-12,"4,225.02","4,280.47","4,219.78","4,280.15","4,280.15","3,788,010,000"
2022-08-11,"4,227.40","4,257.91","4,201.41","4,207.27","4,207.27","4,630,200,000"
2022-08-09,"4,133.11","4,137.30","4,112.09","4,122.47","4,122.47","3,913,090,000"
2022-08-10,"4,181.02","4,211.03","4,177.26","4,210.24","4,210.24","4,546,010,000"
2022-08-08,"4,155.93","4,186.62","4,128.97","4,140.06","4,140.06","4,221,090,000"
2022-08-05,"4,115.87","4,151.58","4,107.31","4,145.19","4,145.19","4,085,940,000"
2022-08-04,"4,154.85","4,161.29","4,135.42","4,151.94","4,151.94","4,283,320,000"
2022-08-03,"4,107.96","4,167.66","4,107.96","4,155.17","4,155.17","4,351,760,000"
2022-08-02,"4,104.21","4,140.47","4,079.81","4,091.19","4,091.19","4,727,710,000"
2022-08-01,"4,112.38","4,144.95","4,096.02","4,118.63","4,118.63","4,202,810,000"
2022-07-29,"4,087.33","4,140.15","4,079.22","4,130.29","4,130.29","4,616,360,000"
2022-07-28,"4,026.13","4,078.95","3,992.97","4,072.43","4,072.43","4,413,000,000"
2022-07-27,"3,951.43","4,039.56","3,951.43","4,023.61","4,023.61","4,112,180,000"
2022-07-26,"3,953.22","3,953.22","3,910.74","3,921.05","3,921.05","3,778,950,000"
2022-07-25,"3,965.72","3,975.30","3,943.46","3,966.84","3,966.84","3,568,340,000"
2022-07-22,"3,998.43","4,012.44","3,938.86","3,961.63","3,961.63","3,979,240,000"
2022-07-21,"3,955.47","3,999.29","3,927.64","3,998.95","3,998.95","4,132,790,000"
2022-07-20,"3,935.32","3,974.13","3,922.03","3,959.90","3,959.90","4,185,300,000"
2022-07-19,"3,860.73","3,939.81","3,860.73","3,936.69","3,936.69","4,041,070,000"
2022-07-18,"3,883.79","3,902.44","3,818.63","3,830.85","3,830.85","4,046,870,000"
2022-07-15,"3,818.00","3,863.62","3,817.18","3,863.16","3,863.16","4,143,800,000"
2022-07-14,"3,763.99","3,796.41","3,721.56","3,790.38","3,790.38","4,199,690,000"
2022-07-13,"3,779.67","3,829.44","3,759.07","3,801.78","3,801.78","4,109,390,000"
2022-07-12,"3,851.95","3,873.41","3,802.36","3,818.80","3,818.80","3,817,210,000"
2022-07-11,"3,880.94","3,880.94","3,847.22","3,854.43","3,854.43","3,423,480,000"
2022-07-08,"3,888.26","3,918.50","3,869.34","3,899.38","3,899.38","3,521,620,000"
2022-07-07,"3,858.85","3,910.63","3,858.85","3,902.62","3,902.62","4,057,770,000"
2022-07-06,"3,831.98","3,870.91","3,809.37","3,845.08","3,845.08","4,417,720,000"
2022-07-05,"3,792.61","3,832.19","3,742.06","3,831.39","3,831.39","5,076,590,000"
2022-07-01,"3,781.00","3,829.82","3,752.10","3,825.33","3,825.33","4,046,950,000"
2022-06-30,"3,785.99","3,818.99","3,738.67","3,785.38","3,785.38","4,840,070,000"
2022-06-29,"3,825.09","3,836.50","3,799.02","3,818.83","3,818.83","4,211,240,000"
2022-06-28,"3,913.00","3,945.86","3,820.14","3,821.55","3,821.55","4,270,120,000"
2022-06-27,"3,920.76","3,927.72","3,889.66","3,900.11","3,900.11","4,325,310,000"
2022-06-24,"3,821.75","3,913.65","3,821.75","3,911.74","3,911.74","8,120,260,000"
2022-06-23,"3,774.71","3,802.58","3,743.52","3,795.73","3,795.73","5,098,640,000"
2022-06-22,"3,733.89","3,801.79","3,717.69","3,759.89","3,759.89","5,058,990,000"
2022-06-21,"3,715.31","3,779.65","3,715.31","3,764.79","3,764.79","5,292,260,000"
2022-06-17,"3,665.90","3,707.71","3,636.87","3,674.84","3,674.84","8,520,740,000"
2022-06-16,"3,728.18","3,728.18","3,639.77","3,666.77","3,666.77","5,644,930,000"
2022-06-15,"3,764.05","3,837.56","3,722.30","3,789.99","3,789.99","5,530,480,000"
2022-06-14,"3,763.52","3,778.18","3,705.68","3,735.48","3,735.48","5,153,890,000"
2022-06-13,"3,838.15","3,838.15","3,734.30","3,749.63","3,749.63","5,636,890,000"
2022-06-10,"3,974.39","3,974.39","3,900.16","3,900.86","3,900.86","4,889,640,000"
2022-06-09,"4,101.65","4,119.10","4,017.17","4,017.82","4,017.82","4,134,170,000"
2022-06-08,"4,147.12","4,160.14","4,107.20","4,115.77","4,115.77","4,159,470,000"
2022-06-07,"4,096.47","4,164.86","4,080.19","4,160.68","4,160.68","4,248,210,000"
2022-06-06,"4,134.72","4,168.78","4,109.18","4,121.43","4,121.43","4,332,700,000"
2022-06-03,"4,137.57","4,142.67","4,098.67","4,108.54","4,108.54","3,711,110,000"
2022-06-02,"4,095.41","4,177.51","4,074.37","4,176.82","4,176.82","4,405,790,000"
2022-06-01,"4,149.78","4,166.54","4,073.85","4,101.23","4,101.23","4,531,800,000"
2022-05-31,"4,151.09","4,168.34","4,104.88","4,132.15","4,132.15","6,822,640,000"
2022-05-27,"4,077.43","4,158.49","4,077.43","4,158.24","4,158.24","4,375,620,000"
2022-05-26,"3,984.60","4,075.14","3,984.60","4,057.84","4,057.84","4,709,970,000"
2022-05-25,"3,929.59","3,999.33","3,925.03","3,978.73","3,978.73","4,802,560,000"
2022-05-24,"3,942.94","3,955.68","3,875.13","3,941.48","3,941.48","4,923,190,000"
2022-05-23,"3,919.42","3,981.88","3,909.04","3,973.75","3,973.75","4,420,030,000"
2022-05-20,"3,927.76","3,943.42","3,810.32","3,901.36","3,901.36","5,130,730,000"
2022-05-19,"3,899.00","3,945.96","3,876.58","3,900.79","3,900.79","5,113,550,000"
2022-05-18,"4,051.98","4,051.98","3,911.91","3,923.68","3,923.68","5,103,220,000"
2022-05-12,"3,903.95","3,964.80","3,858.87","3,930.08","3,930.08","6,286,450,000"
2022-05-17,"4,052.00","4,090.72","4,033.93","4,088.85","4,088.85","4,841,410,000"
2022-05-13,"3,963.90","4,038.88","3,963.90","4,023.89","4,023.89","5,183,340,000"
2022-05-16,"4,013.02","4,046.46","3,983.99","4,008.01","4,008.01","4,415,030,000"
2022-05-11,"3,990.08","4,049.09","3,928.82","3,935.18","3,935.18","5,816,140,000"
2022-05-10,"4,035.18","4,068.82","3,958.17","4,001.05","4,001.05","5,885,820,000"
2022-05-09,"4,081.27","4,081.27","3,975.48","3,991.24","3,991.24","5,954,520,000"
2022-05-06,"4,128.17","4,157.69","4,067.91","4,123.34","4,123.34","5,116,940,000"
2022-05-05,"4,270.43","4,270.43","4,106.01","4,146.87","4,146.87","5,077,030,000"
2022-05-04,"4,181.18","4,307.66","4,148.91","4,300.17","4,300.17","5,136,360,000"
2022-05-03,"4,159.78","4,200.10","4,147.08","4,175.48","4,175.48","4,582,050,000"
2022-05-02,"4,130.61","4,169.81","4,062.51","4,155.38","4,155.38","5,163,790,000"
2022-04-29,"4,253.75","4,269.68","4,124.28","4,131.93","4,131.93","5,084,030,000"
2022-04-28,"4,222.58","4,308.45","4,188.63","4,287.50","4,287.50","4,854,180,000"
2022-04-27,"4,186.52","4,240.71","4,162.90","4,183.96","4,183.96","4,769,680,000"
2022-04-26,"4,278.14","4,278.14","4,175.04","4,175.20","4,175.20","4,689,970,000"
2022-04-25,"4,255.34","4,299.02","4,200.82","4,296.12","4,296.12","5,240,040,000"
2022-04-22,"4,385.83","4,385.83","4,267.62","4,271.78","4,271.78","4,651,940,000"
2022-04-21,"4,489.17","4,512.94","4,384.47","4,393.66","4,393.66","4,636,890,000"
2022-04-20,"4,472.26","4,488.29","4,448.76","4,459.45","4,459.45","4,290,450,000"
2022-04-19,"4,390.63","4,471.03","4,390.63","4,462.21","4,462.21","4,108,120,000"
2022-04-18,"4,385.63","4,410.31","4,370.30","4,391.69","4,391.69","3,910,490,000"
2022-04-14,"4,449.12","4,460.46","4,390.77","4,392.59","4,392.59","4,083,090,000"
2022-04-13,"4,394.30","4,453.92","4,392.70","4,446.59","4,446.59","3,828,150,000"
2022-04-12,"4,437.59","4,471.00","4,381.34","4,397.45","4,397.45","4,152,090,000"
2022-04-11,"4,462.64","4,464.35","4,408.38","4,412.53","4,412.53","4,266,290,000"
2022-04-08,"4,494.15","4,520.41","4,474.60","4,488.28","4,488.28","4,083,200,000"
2022-04-07,"4,474.65","4,521.16","4,450.30","4,500.21","4,500.21","4,821,490,000"
2022-04-06,"4,494.17","4,503.94","4,450.04","4,481.15","4,481.15","4,986,830,000"
2022-04-05,"4,572.45","4,593.45","4,514.17","4,525.12","4,525.12","4,800,620,000"
2022-04-04,"4,547.97","4,583.50","4,539.21","4,582.64","4,582.64","4,547,350,000"
2022-04-01,"4,540.32","4,548.70","4,507.57","4,545.86","4,545.86","4,562,940,000"
2022-03-31,"4,599.02","4,603.07","4,530.41","4,530.41","4,530.41","4,823,020,000"
2022-03-30,"4,624.20","4,627.77","4,581.32","4,602.45","4,602.45","4,385,570,000"
2022-03-29,"4,602.86","4,637.30","4,589.66","4,631.60","4,631.60","5,085,910,000"
2022-03-28,"4,541.09","4,575.65","4,517.69","4,575.52","4,575.52","4,312,260,000"
2022-03-25,"4,522.91","4,546.03","4,501.07","4,543.06","4,543.06","4,305,020,000"
2022-03-24,"4,469.98","4,520.58","4,465.17","4,520.16","4,520.16","4,131,390,000"
2022-03-23,"4,493.10","4,501.07","4,455.81","4,456.24","4,456.24","4,550,670,000"
2022-03-22,"4,469.10","4,522.00","4,469.10","4,511.61","4,511.61","4,754,840,000"
2022-03-21,"4,462.40","4,481.75","4,424.30","4,461.18","4,461.18","4,869,820,000"
2022-03-18,"4,407.34","4,465.40","4,390.57","4,463.12","4,463.12","8,278,430,000"
2022-03-17,"4,345.11","4,412.67","4,335.65","4,411.67","4,411.67","4,985,090,000"
2022-03-16,"4,288.14","4,358.90","4,251.99","4,357.86","4,357.86","6,309,750,000"
2022-03-15,"4,188.82","4,271.05","4,187.90","4,262.45","4,262.45","5,392,470,000"
2022-03-14,"4,202.75","4,247.57","4,161.72","4,173.11","4,173.11","5,574,920,000"
2022-03-11,"4,279.50","4,291.01","4,200.49","4,204.31","4,204.31","4,938,640,000"
2022-03-10,"4,252.55","4,268.28","4,209.80","4,259.52","4,259.52","4,980,830,000"
2022-03-09,"4,223.10","4,299.40","4,223.10","4,277.88","4,277.88","5,662,670,000"
2022-03-08,"4,202.66","4,276.94","4,157.87","4,170.70","4,170.70","7,243,120,000"
2022-03-07,"4,327.01","4,327.01","4,199.85","4,201.09","4,201.09","6,940,470,000"
2022-03-04,"4,342.12","4,342.12","4,284.98","4,328.87","4,328.87","5,797,380,000"
2022-03-03,"4,401.31","4,416.78","4,345.56","4,363.49","4,363.49","5,039,890,000"
2022-03-02,"4,322.56","4,401.48","4,322.56","4,386.54","4,386.54","5,337,870,000"
2022-03-01,"4,363.14","4,378.45","4,279.54","4,306.26","4,306.26","5,846,230,000"
2022-02-28,"4,354.17","4,388.84","4,315.12","4,373.94","4,373.94","6,071,370,000"
2022-02-25,"4,298.38","4,385.34","4,286.83","4,384.65","4,384.65","5,177,060,000"
2022-02-24,"4,155.77","4,294.73","4,114.65","4,288.70","4,288.70","6,752,130,000"
2022-02-23,"4,324.93","4,341.51","4,221.51","4,225.50","4,225.50","4,797,430,000"
2022-02-22,"4,332.74","4,362.12","4,267.11","4,304.76","4,304.76","5,121,900,000"
2022-02-18,"4,384.57","4,394.60","4,327.22","4,348.87","4,348.87","4,708,060,000"
2022-02-17,"4,456.06","4,456.06","4,373.81","4,380.26","4,380.26","4,539,420,000"
2022-02-16,"4,455.75","4,489.55","4,429.68","4,475.01","4,475.01","4,283,640,000"
2022-02-15,"4,429.28","4,472.77","4,429.28","4,471.07","4,471.07","4,430,830,000"
2022-02-14,"4,412.61","4,426.22","4,364.84","4,401.67","4,401.67","4,600,390,000"
2022-02-11,"4,506.27","4,526.33","4,401.41","4,418.64","4,418.64","5,251,500,000"
2022-02-10,"4,553.24","4,588.92","4,484.31","4,504.08","4,504.08","5,314,860,000"
2022-02-09,"4,547.00","4,590.03","4,547.00","4,587.18","4,587.18","4,524,350,000"
2022-02-08,"4,480.02","4,531.32","4,465.40","4,521.54","4,521.54","4,459,620,000"
2022-02-07,"4,505.75","4,521.86","4,471.47","4,483.87","4,483.87","4,228,480,000"
2022-02-04,"4,482.79","4,539.66","4,451.50","4,500.53","4,500.53","4,706,290,000"
2022-02-03,"4,535.41","4,542.88","4,470.39","4,477.44","4,477.44","4,401,970,000"
2022-02-01,"4,519.57","4,550.49","4,483.53","4,546.54","4,546.54","4,816,830,000"
2022-02-02,"4,566.39","4,595.31","4,544.32","4,589.38","4,589.38","4,481,580,000"
2022-01-31,"4,431.79","4,516.89","4,414.02","4,515.55","4,515.55","5,098,610,000"
2022-01-28,"4,336.19","4,432.72","4,292.46","4,431.85","4,431.85","5,031,090,000"
2022-01-27,"4,380.58","4,428.74","4,309.50","4,326.51","4,326.51","5,214,200,000"
2022-01-26,"4,408.43","4,453.23","4,304.80","4,349.93","4,349.93","5,570,640,000"
2022-01-25,"4,366.64","4,411.01","4,287.11","4,356.45","4,356.45","5,145,050,000"
2022-01-24,"4,356.32","4,417.35","4,222.62","4,410.13","4,410.13","6,928,110,000"
2022-01-21,"4,471.38","4,494.52","4,395.34","4,397.94","4,397.94","5,589,100,000"
2022-01-20,"4,547.35","4,602.11","4,477.95","4,482.73","4,482.73","4,640,870,000"
2022-01-19,"4,588.03","4,611.55","4,530.20","4,532.76","4,532.76","4,465,740,000"
2022-01-18,"4,632.24","4,632.24","4,568.70","4,577.11","4,577.11","4,748,700,000"
2022-01-14,"4,637.99","4,665.13","4,614.75","4,662.85","4,662.85","4,338,490,000"
2022-01-13,"4,733.56","4,744.13","4,650.29","4,659.03","4,659.03","4,251,730,000"
2022-01-12,"4,728.59","4,748.83","4,706.71","4,726.35","4,726.35","4,048,220,000"
2022-01-11,"4,669.14","4,714.13","4,638.27","4,713.07","4,713.07","4,101,590,000"
2022-01-10,"4,655.34","4,673.02","4,582.24","4,670.29","4,670.29","4,511,810,000"
2022-01-07,"4,697.66","4,707.95","4,662.74","4,677.03","4,677.03","4,181,510,000"
2022-01-06,"4,693.39","4,725.01","4,671.26","4,696.05","4,696.05","4,295,280,000"
2022-01-05,"4,787.99","4,797.70","4,699.44","4,700.58","4,700.58","4,887,960,000"
2022-01-04,"4,804.51","4,818.62","4,774.27","4,793.54","4,793.54","4,683,170,000"
2022-01-03,"4,778.14","4,796.64","4,758.17","4,796.56","4,796.56","3,831,020,000"
2021-12-31,"4,775.21","4,786.83","4,765.75","4,766.18","4,766.18","2,677,820,000"
2021-12-30,"4,794.23","4,808.93","4,775.33","4,778.73","4,778.73","3,124,950,000"
2021-12-29,"4,788.64","4,804.06","4,778.08","4,793.06","4,793.06","2,963,310,000"
2021-12-28,"4,795.49","4,807.02","4,780.04","4,786.35","4,786.35","2,707,920,000"
2021-12-27,"4,733.99","4,791.49","4,733.99","4,791.19","4,791.19","2,770,290,000"
2021-12-23,"4,703.96","4,740.74","4,703.96","4,725.79","4,725.79","2,913,040,000"
2021-12-22,"4,650.36","4,697.67","4,645.53","4,696.56","4,696.56","3,319,610,000"
2021-12-21,"4,594.96","4,651.14","4,583.16","4,649.23","4,649.23","4,072,430,000"
2021-12-20,"4,587.90","4,587.90","4,531.10","4,568.02","4,568.02","4,635,700,000"
2021-12-17,"4,652.50","4,666.70","4,600.22","4,620.64","4,620.64","7,987,090,000"
2021-12-16,"4,719.13","4,731.99","4,651.89","4,668.67","4,668.67","4,829,500,000"
2021-12-15,"4,636.46","4,712.60","4,611.22","4,709.85","4,709.85","4,910,130,000"
2021-12-14,"4,642.99","4,660.47","4,606.52","4,634.09","4,634.09","4,485,430,000"
2021-12-13,"4,710.30","4,710.30","4,667.60","4,668.97","4,668.97","4,397,230,000"
2021-12-10,"4,687.64","4,713.57","4,670.24","4,712.02","4,712.02","3,870,110,000"
2021-12-09,"4,691.00","4,695.26","4,665.98","4,667.45","4,667.45","3,903,840,000"
2021-12-08,"4,690.86","4,705.06","4,674.52","4,701.21","4,701.21","4,234,600,000"
2021-12-07,"4,631.97","4,694.04","4,631.97","4,686.75","4,686.75","4,492,400,000"
2021-12-06,"4,548.37","4,612.60","4,540.51","4,591.67","4,591.67","4,770,800,000"
2021-12-03,"4,589.49","4,608.03","4,495.12","4,538.43","4,538.43","5,240,070,000"
2021-12-02,"4,504.73","4,595.46","4,504.73","4,577.10","4,577.10","5,077,180,000"
2021-12-01,"4,602.82","4,652.94","4,510.27","4,513.04","4,513.04","5,366,730,000"
2021-11-30,"4,640.25","4,646.02","4,560.00","4,567.00","4,567.00","6,625,990,000"
2021-11-29,"4,628.75","4,672.95","4,625.26","4,655.27","4,655.27","4,336,410,000"
2021-11-26,"4,664.63","4,664.63","4,585.43","4,594.62","4,594.62","3,517,700,000"
2021-11-24,"4,675.78","4,702.87","4,659.89","4,701.46","4,701.46","3,418,430,000"
2021-11-23,"4,678.48","4,699.39","4,652.66","4,690.70","4,690.70","4,277,590,000"
2021-11-22,"4,712.00","4,743.83","4,682.17","4,682.94","4,682.94","4,441,100,000"
2021-11-18,"4,700.72","4,708.80","4,672.78","4,704.54","4,704.54","4,226,410,000"
2021-11-19,"4,708.44","4,717.75","4,694.22","4,697.96","4,697.96","4,253,180,000"
2021-11-17,"4,701.50","4,701.50","4,684.41","4,688.67","4,688.67","3,969,070,000"
2021-11-16,"4,679.42","4,714.95","4,679.42","4,700.90","4,700.90","3,972,640,000"
2021-11-15,"4,689.30","4,697.42","4,672.86","4,682.80","4,682.80","3,488,410,000"
2021-11-12,"4,655.24","4,688.47","4,650.77","4,682.85","4,682.85","3,728,600,000"
2021-11-11,"4,659.39","4,664.55","4,648.31","4,649.27","4,649.27","3,926,870,000"
2021-11-10,"4,670.26","4,684.85","4,630.86","4,646.71","4,646.71","4,503,720,000"
2021-11-09,"4,707.25","4,708.53","4,670.87","4,685.25","4,685.25","4,117,080,000"
2021-11-08,"4,701.48","4,714.92","4,694.39","4,701.70","4,701.70","4,269,710,000"
2021-11-05,"4,699.26","4,718.50","4,681.32","4,697.53","4,697.53","4,467,180,000"
2021-11-04,"4,662.93","4,683.00","4,662.59","4,680.06","4,680.06","4,462,300,000"
2021-11-03,"4,630.65","4,663.46","4,621.19","4,660.57","4,660.57","4,319,660,000"
2021-11-02,"4,613.34","4,635.15","4,613.34","4,630.65","4,630.65","3,975,250,000"
2021-11-01,"4,610.62","4,620.34","4,595.06","4,613.67","4,613.67","3,971,540,000"
2021-10-29,"4,572.87","4,608.08","4,567.59","4,605.38","4,605.38","4,510,200,000"
2021-10-28,"4,562.84","4,597.55","4,562.84","4,596.42","4,596.42","4,132,950,000"
2021-10-27,"4,580.22","4,584.57","4,551.66","4,551.68","4,551.68","4,226,050,000"
2021-10-26,"4,578.69","4,598.53","4,569.17","4,574.79","4,574.79","3,879,740,000"
2021-10-25,"4,553.69","4,572.62","4,537.36","4,566.48","4,566.48","3,899,400,000"
2021-10-22,"4,546.12","4,559.67","4,524.00","4,544.90","4,544.90","3,758,220,000"
2021-10-21,"4,532.24","4,551.44","4,526.89","4,549.78","4,549.78","3,822,330,000"
2021-10-20,"4,524.42","4,540.87","4,524.40","4,536.19","4,536.19","3,670,760,000"
2021-10-19,"4,497.34","4,520.40","4,496.41","4,519.63","4,519.63","3,459,130,000"
2021-10-18,"4,463.72","4,488.75","4,447.47","4,486.46","4,486.46","3,662,010,000"
2021-10-15,"4,447.69","4,475.82","4,447.69","4,471.37","4,471.37","3,819,380,000"
2021-10-14,"4,386.75","4,439.73","4,386.75","4,438.26","4,438.26","3,598,280,000"
2021-10-13,"4,358.01","4,372.87","4,329.92","4,363.80","4,363.80","3,620,070,000"
2021-10-12,"4,368.31","4,374.89","4,342.09","4,350.65","4,350.65","3,558,450,000"
2021-10-11,"4,385.44","4,415.88","4,360.59","4,361.19","4,361.19","3,281,970,000"
2021-10-08,"4,406.51","4,412.02","4,386.22","4,391.34","4,391.34","3,280,160,000"
2021-10-07,"4,383.73","4,429.97","4,383.73","4,399.76","4,399.76","3,843,740,000"
2021-10-06,"4,319.57","4,365.57","4,290.49","4,363.55","4,363.55","4,009,630,000"
2021-10-05,"4,309.87","4,369.23","4,309.87","4,345.72","4,345.72","3,902,890,000"
2021-10-04,"4,348.84","4,355.51","4,278.94","4,300.46","4,300.46","4,307,870,000"
2021-10-01,"4,317.16","4,375.19","4,288.52","4,357.04","4,357.04","4,010,370,000"
2021-09-30,"4,370.67","4,382.55","4,306.24","4,307.54","4,307.54","4,448,140,000"
2021-09-29,"4,362.41","4,385.57","4,355.08","4,359.46","4,359.46","3,712,660,000"
2021-09-28,"4,419.54","4,419.54","4,346.33","4,352.63","4,352.63","4,416,550,000"
2021-09-27,"4,442.12","4,457.30","4,436.19","4,443.11","4,443.11","4,058,650,000"
2021-09-24,"4,438.04","4,463.12","4,430.27","4,455.48","4,455.48","3,384,290,000"
2021-09-23,"4,406.75","4,465.40","4,406.75","4,448.98","4,448.98","3,916,350,000"
2021-09-22,"4,367.43","4,416.75","4,367.43","4,395.64","4,395.64","3,939,170,000"
2021-09-21,"4,374.45","4,394.87","4,347.96","4,354.19","4,354.19","3,920,920,000"
2021-09-20,"4,402.95","4,402.95","4,305.91","4,357.73","4,357.73","4,898,070,000"
2021-09-17,"4,469.74","4,471.52","4,427.76","4,432.99","4,432.99","7,289,530,000"
2021-09-16,"4,477.09","4,485.87","4,443.80","4,473.75","4,473.75","3,984,560,000"
2021-09-15,"4,447.49","4,486.87","4,438.37","4,480.70","4,480.70","4,032,020,000"
2021-09-14,"4,479.33","4,485.68","4,435.46","4,443.05","4,443.05","3,670,460,000"
2021-09-13,"4,474.81","4,492.99","4,445.70","4,468.73","4,468.73","3,914,220,000"
2021-09-10,"4,506.92","4,520.47","4,457.66","4,458.58","4,458.58","3,623,180,000"
2021-09-09,"4,513.02","4,529.90","4,492.07","4,493.28","4,493.28","3,735,390,000"
2021-09-08,"4,518.09","4,521.79","4,493.95","4,514.07","4,514.07","3,750,880,000"
2021-09-07,"4,535.38","4,535.38","4,513.00","4,520.03","4,520.03","3,822,960,000"
2021-09-03,"4,532.42","4,541.45","4,521.30","4,535.43","4,535.43","3,217,530,000"
2021-09-02,"4,534.48","4,545.85","4,524.66","4,536.95","4,536.95","3,735,990,000"
2021-09-01,"4,528.80","4,537.11","4,522.02","4,524.09","4,524.09","4,057,340,000"
2021-08-31,"4,529.75","4,531.39","4,515.80","4,522.68","4,522.68","4,290,710,000"
2021-08-30,"4,513.76","4,537.36","4,513.76","4,528.79","4,528.79","3,168,660,000"
2021-08-27,"4,474.10","4,513.33","4,474.10","4,509.37","4,509.37","3,331,200,000"
2021-08-26,"4,493.75","4,495.90","4,468.99","4,470.00","4,470.00","3,263,980,000"
2021-08-25,"4,490.45","4,501.71","4,485.66","4,496.19","4,496.19","3,444,700,000"
2021-08-24,"4,484.40","4,492.81","4,482.28","4,486.23","4,486.23","3,979,220,000"
2021-08-23,"4,450.29","4,489.88","4,450.29","4,479.53","4,479.53","3,576,530,000"
2021-08-20,"4,410.56","4,444.35","4,406.80","4,441.67","4,441.67","3,652,610,000"
2021-08-19,"4,382.44","4,418.61","4,367.73","4,405.80","4,405.80","4,398,410,000"
2021-08-18,"4,440.94","4,454.32","4,397.59","4,400.27","4,400.27","3,755,590,000"
2021-08-17,"4,462.12","4,462.12","4,417.83","4,448.08","4,448.08","3,836,960,000"
2021-08-16,"4,461.65","4,480.26","4,437.66","4,479.71","4,479.71","3,370,640,000"
2021-08-13,"4,464.84","4,468.37","4,460.82","4,468.00","4,468.00","3,016,470,000"
2021-08-12,"4,446.08","4,461.77","4,435.96","4,460.83","4,460.83","3,375,310,000"
2021-08-11,"4,442.18","4,449.44","4,436.42","4,442.41","4,442.41","3,532,560,000"
2021-08-10,"4,435.79","4,445.21","4,430.03","4,436.75","4,436.75","3,886,610,000"
2021-08-09,"4,437.77","4,439.39","4,424.74","4,432.35","4,432.35","3,449,280,000"
2021-08-06,"4,429.07","4,440.82","4,429.07","4,436.52","4,436.52","3,451,870,000"
2021-08-05,"4,408.86","4,429.76","4,408.86","4,429.10","4,429.10","3,769,410,000"
2021-08-04,"4,415.95","4,416.17","4,400.23","4,402.66","4,402.66","4,260,760,000"
2021-08-03,"4,392.74","4,423.79","4,373.00","4,423.15","4,423.15","3,965,190,000"
2021-08-02,"4,406.86","4,422.18","4,384.81","4,387.16","4,387.16","3,724,090,000"
2021-07-30,"4,395.12","4,412.25","4,389.65","4,395.26","4,395.26","3,956,740,000"
2021-07-29,"4,403.59","4,429.97","4,403.59","4,419.15","4,419.15","4,044,600,000"
2021-07-28,"4,402.95","4,415.47","4,387.01","4,400.64","4,400.64","4,215,290,000"
2021-07-27,"4,416.38","4,416.38","4,372.51","4,401.46","4,401.46","4,241,950,000"
2021-07-26,"4,409.58","4,422.73","4,405.45","4,422.30","4,422.30","4,275,630,000"
2021-07-23,"4,381.20","4,415.18","4,381.20","4,411.79","4,411.79","4,540,070,000"
2021-07-22,"4,361.27","4,369.87","4,350.06","4,367.48","4,367.48","3,358,300,000"
2021-07-21,"4,331.13","4,359.70","4,331.13","4,358.69","4,358.69","3,810,280,000"
2021-07-20,"4,265.11","4,336.84","4,262.05","4,323.06","4,323.06","4,438,270,000"
2021-07-19,"4,296.40","4,296.40","4,233.13","4,258.49","4,258.49","5,157,660,000"
2021-07-16,"4,367.43","4,375.09","4,322.53","4,327.16","4,327.16","3,985,700,000"
2021-07-15,"4,369.02","4,369.02","4,340.70","4,360.03","4,360.03","3,905,230,000"
2021-07-14,"4,380.11","4,393.68","4,362.36","4,374.30","4,374.30","4,006,370,000"
2021-07-13,"4,381.07","4,392.37","4,366.92","4,369.21","4,369.21","3,695,430,000"
2021-07-12,"4,372.41","4,386.68","4,364.03","4,384.63","4,384.63","3,384,460,000"
2021-07-09,"4,329.38","4,371.60","4,329.38","4,369.55","4,369.55","3,531,120,000"
2021-07-08,"4,321.07","4,330.88","4,289.37","4,320.82","4,320.82","4,347,500,000"
2021-07-07,"4,351.01","4,361.88","4,329.79","4,358.13","4,358.13","4,037,380,000"
2021-07-06,"4,356.46","4,356.46","4,314.37","4,343.54","4,343.54","4,309,570,000"
2021-07-02,"4,326.60","4,355.43","4,326.60","4,352.34","4,352.34","3,225,840,000"
2021-07-01,"4,300.73","4,320.66","4,300.73","4,319.94","4,319.94","3,788,230,000"
2021-06-30,"4,290.65","4,302.43","4,287.96","4,297.50","4,297.50","4,266,040,000"
2021-06-29,"4,293.21","4,300.52","4,287.04","4,291.80","4,291.80","3,707,150,000"
2021-06-28,"4,284.90","4,292.14","4,274.67","4,290.61","4,290.61","4,147,890,000"
2021-06-25,"4,274.45","4,286.12","4,271.16","4,280.70","4,280.70","7,341,450,000"
2021-06-24,"4,256.97","4,271.28","4,256.97","4,266.49","4,266.49","3,816,660,000"
2021-06-23,"4,249.27","4,256.60","4,241.43","4,241.84","4,241.84","3,730,350,000"
2021-06-22,"4,224.61","4,255.84","4,217.27","4,246.44","4,246.44","3,828,390,000"
2021-06-21,"4,173.40","4,226.24","4,173.40","4,224.79","4,224.79","4,128,950,000"
2021-06-18,"4,204.78","4,204.78","4,164.40","4,166.45","4,166.45","6,817,010,000"
